crse	descr	min credit	max credit	days	start time	end time	newlibintensives	newlib	consent	instruction mode	enrolled	note	enrolling
MUPF-4870-01	Tuba	1.0	3.0					WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0		Open
MUPF-4880-01	Percussion	1.0	3.0					WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0		Open
MUPF-4885-01	Harp	1.0	3.0					WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0		Open
MUPF-4890-01	Guitar	1.0	3.0					WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0		Open
MUPF-4890-02	Guitar	1.0	3.0					WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0		Open
MUPF-4900-01	Composition	1.0	3.0						Consent Required	In Person	0		Open
MUPF-4905-01	Songwriting	1.0	3.0						Consent Required	In Person	0		Open
MUPF-4910-01	Seminar in Audition Techniques	2.0	2.0	MW	04:00PM	05:15PM			Consent Required	In Person	0	Same: MUPF/MUTR4910	Open
MUSC-1010-01	Theory I	3.0	3.0	MWF	11:00AM	11:50AM			Consent Required	In Person	0		Open
MUSC-1030-01	Aural Comprehension I	1.0	1.0	TR	10:00AM	10:50AM			Consent Required	In Person	0		Open
MUSC-2010-01	Theory III	3.0	3.0	MWF	10:00AM	10:50AM			Consent Required	In Person	0		Open
MUSC-2030-01	Aural Comprehension III	1.0	1.0	TR	01:00PM	01:50PM			Consent Required	In Person	0		Open
MUSC-2210-0EA	Music the Arts and Culture	3.0	3.0					WKNW 4 Aesthetic Ways Knowg	Consent Required	Asynchronous Online	0		Open
MUSC-3030-01	Choral Arranging	2.0	2.0						Consent Required	In Person	0		Open
MUSC-3130-01	History of Music: 19th and 20th Centuries	3.0	3.0	MWF	01:00PM	01:50PM	Writing Intensive Upper Div		Consent Required	In Person	0		Open
MUSC-3150-01	Art/Faith/Culture	3.0	3.0	MWF	01:00PM	01:50PM			Consent Required	In Person	0		Open
MUSC-3800-01	Internship in Church Music	1.0	3.0						Consent Required	In Person	0		Open
MUSC-3800-02	Internship in Church Music	1.0	3.0						Consent Required	In Person	0		Open
MUSC-3800-03	Internship in Church Music	1.0	3.0						Consent Required	In Person	0		Open
MUSC-4950-01	Senior Project	3.0	3.0						Consent Required	In Person	0		Open
MUSC-4950-02	Senior Project	3.0	3.0						Consent Required	In Person	0		Open
MUSC-4955-01	Senior Presentation	3.0	3.0				Speaking Intensive		Consent Required	In Person	0		Open
MUSC-4955-02	Senior Presentation	3.0	3.0				Speaking Intensive		Consent Required	In Person	0		Open
MUTR-1170-01	Intro to Musical Theatre Performance	2.0	2.0	TR	04:00PM	06:00PM		WKNW 4 Aesthet Ways (Exper)	Consent Required	In Person	0	laboratory	Open
MUTR-2410-01	Movement for the Actor	2.0	2.0	TR	08:00AM	09:20AM			Consent Required	In Person	0	Same: MUTR/THEA2410	Open
MUTR-3210-01	Musical Theatre Styles I	2.0	2.0				Speaking Intensive		Consent Required	In Person	0	Same: MUTR/THEA3210	Open
MUTR-4910-01	Seminar in Audition Techniques	2.0	2.0	MW	04:00PM	05:15PM			Consent Required	In Person	0	Same: MUPF/MUTR4910	Open
NURS-1210-0E1	Nutrition for Healthy Living	2.0	2.0					FSKL 7 Personal Wellness	Consent Required	Asynchronous Online	0		Open
NURS-2130-01	Is Nursing for Me?	1.0	1.0	M	02:00PM	02:50PM			Consent Required	In Person	0		Open
NURS-2170-01	Skills and Procedures Boot Camp	2.0	2.0	S	08:00AM	08:00PM			Consent Required	In Person	0		Open
NURS-2170-01	Skills and Procedures Boot Camp	2.0	2.0	Z	08:00AM	07:00PM			Consent Required	In Person	0		Open
NURS-2231-01	Fundamentals I	5.0	5.0	MW	08:00AM	09:50AM			Consent Required	In Person	0		Open
NURS-2231L-LA	Fundamentals I	0.0	0.0	TR	07:00AM	10:30AM			Consent Required	In Person	0	laboratory	Open
NURS-2250-01	Foundational Strategies for NCLEX Success	1.0	1.0	F	09:00AM	09:50AM			Consent Required	In Person	0		Open
NURS-3351-01	Adult Health I	6.0	6.0	MWF	10:00AM	10:50AM			Consent Required	In Person	0		Open
NURS-3351L-LA	Adult Health I - Lab	0.0	0.0	TR	07:00AM	03:30PM			Consent Required	In Person	0	laboratory	Open
NURS-3400-01	Nursing Remediation	1.0	6.0						Consent Required	In Person	0		Open
NURS-3570-01	Emergency Room Nursing Care	3.0	3.0	M	05:00PM	08:00PM			Consent Required	In Person	0		Open
NURS-3850-0E1	Practicum in Nursing	1.0	3.0						Consent Required	In Person	0		Open
NURS-3850-0E2	Practicum in Nursing	1.0	3.0						Consent Required	In Person	0		Open
NURS-4451-01	Adult Health III	7.0	7.0	MW	01:00PM	03:00PM			Consent Required	In Person	0		Open
NURS-4451L-LA	Adult Health III - Lab	0.0	0.0	MW	07:00AM	05:00PM			Consent Required	In Person	0	laboratory	Open
NURS-4470-01	Seminar in Nursing	4.0	4.0	MW	11:00AM	11:50AM	Writing Intensive Upper Div		Consent Required	In Person	0		Open
NURS-4470L-LA	Seminar in Nursing Lab	0.0	0.0	F	01:00PM	02:50PM			Consent Required	In Person	0	laboratory	Open
PACT-2100-01	Introduction to Peace and Conflict Transformation	2.0	2.0	M	05:00PM	07:00PM			Consent Required	In Person	0		Open
PACT-2200-01	Peacemakers Past and Present	2.0	2.0	M	05:00PM	07:00PM			Consent Required	In Person	0		Open
PEHS-1000-01	Fitness and Wellness for Life	2.0	2.0	MWF	09:00AM	09:50AM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
PEHS-1000-02	Fitness and Wellness for Life	2.0	2.0	MWF	10:00AM	10:50AM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
PEHS-1000-03	Fitness and Wellness for Life	2.0	2.0	MWF	11:00AM	11:50AM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
PEHS-1000-04	Fitness and Wellness for Life	2.0	2.0	MWF	01:00PM	01:50PM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
PEHS-1000-05	Fitness and Wellness for Life	2.0	2.0	MWF	02:00PM	02:50PM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
PEHS-1200-01	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-02	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-03	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-04	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-05	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-06	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-07	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1200-08	Co-Curricular Activity	1.0	1.0						Consent Required	In Person	0		Open
PEHS-1450-01	First Aid	2.0	2.0	MWF	08:00AM	08:00PM			Consent Required	In Person	0		Open
PEHS-1550-01	Care and Prevention of Injuries and Illnesses	3.0	3.0	MWF	10:00AM	10:50AM			Consent Required	In Person	0		Open
PEHS-2260-01	Advanced Conditioning Sports Performance	1.0	1.0						Consent Required	In Person	0		Open
PEHS-2340-01	Psychology of Coaching	2.0	2.0	TR	12:00PM	12:00PM			Consent Required	In Person	0		Open
PETE-4900-01	Technology Applications for Sports/Physical Activity/Recreation	2.0	2.0	TR	10:00AM	10:50AM	Speaking Intensive		Consent Required	In Person	0		Open
PHIL-2000-01	Introduction to Philosophy	3.0	3.0	MWF	11:00AM	11:50AM		FSKL 2 Civ Discrse Crit Reas	Consent Required	In Person	0		Open
PHIL-3250-01	Ethics and Morality for Professionals	3.0	3.0	MWF	01:00PM	01:50PM		WKNW 1 Christian Ways Knowg	Consent Required	In Person	0		Open
PHYS-1020-01	Earth and Space Science	4.0	4.0	MWF	09:00AM	09:50AM		WKNW 2 Scientific Ways Knowg	Consent Required	In Person	0		Open
PHYS-1020L-LA	Earth and Space Science	0.0	0.0	R	01:00PM	02:50PM			Consent Required	In Person	0	laboratory	Open
PHYS-2150-01	General Physics II (Algebra Based)	4.0	4.0	MWF	08:00AM	08:50AM			Consent Required	In Person	0		Open
PHYS-2150L-LA	General Physics II (Algebra Based)	0.0	0.0	T	01:00PM	02:50PM			Consent Required	In Person	0	laboratory	Open
PHYS-2150L-LB	General Physics II (Algebra Based)	0.0	0.0	R	09:00AM	10:50AM			Consent Required	In Person	0	laboratory	Open
PHYS-2150L-LC	General Physics II (Algebra Based)	0.0	0.0	R	03:00PM	04:50PM			Consent Required	In Person	0	laboratory	Open
PHYS-2250-01	General Physics II (Calculus Based)	4.0	4.0	MWF	11:00AM	11:50AM			Consent Required	In Person	0		Open
PHYS-2250L-LA	General Physics II (Calculus Based)	0.0	0.0	T	01:00PM	02:50PM			Consent Required	In Person	0	laboratory	Open
PHYS-2250L-LB	General Physics II (Calculus Based)	0.0	0.0	R	09:00AM	10:50AM			Consent Required	In Person	0	laboratory	Open
PHYS-2250L-LC	General Physics II (Calculus Based)	0.0	0.0	R	03:00PM	04:50PM			Consent Required	In Person	0	laboratory	Open
POSC-2020-01	Introduction to World Politics	3.0	3.0	MWF	10:00AM	10:50AM		FSKL 2 Civ Discrse Crit Reas	Consent Required	In Person	0		Open
POSC-2100-01	American National Government	3.0	3.0	MWF	11:00AM	11:50AM		WKNW 3 Civic Ways Knowg	Consent Required	In Person	0		Open
POSC-2400-01	Social Science Research Methods	3.0	3.0	TR	09:30AM	10:45AM	Writing Intensive		Consent Required	In Person	0		Open
POSC-2840-01	Model Diplomacy and Simulation Conferences	0.0	1.0						Consent Required	In Person	0		Open
POSC-3140-01	Elections/Public Opinion/Democracy	3.0	3.0	TR	01:00PM	02:30PM			Consent Required	In Person	0		Open
POSC-3250-01	Constitutional Law	3.0	3.0	MWF	02:00PM	02:50PM			Consent Required	In Person	0		Open
POSC-3300-01	International Security	3.0	3.0	TR	09:30AM	10:45AM	Writing Intensive Upper Div	WKNW 7 Glob/Intcult Ways GI	Consent Required	In Person	0		Open
POSC-3330-01	American Foreign Policy	3.0	3.0	M	05:00PM	08:00PM			Consent Required	In Person	0		Open
POSC-4800-01	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-02	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-03	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-04	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-05	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-06	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-07	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4800-08	Government Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4810-01	Legal Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4810-02	Legal Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4810-03	Legal Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4810-04	Legal Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4820-01	International Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4820-02	International Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4820-03	International Internship	1.0	4.0						Consent Required	In Person	0		Open
POSC-4820-04	International Internship	1.0	4.0						Consent Required	In Person	0		Open
PSYC-2000-01	General Psychology	3.0	3.0	TR	01:00PM	02:15PM		WKNW 5 Social/Behav Ways	Consent Required	In Person	0		Open
PSYC-2010-01	Research Methods in Psychology	3.0	3.0	TR	09:30AM	10:45AM	Writing Intensive		Consent Required	In Person	0		Open
PSYC-2100-01	Interpersonal Relationships	4.0	4.0	TR	02:30PM	04:20PM			Consent Required	In Person	0		Open
PSYC-2110-01	Educational Psychology	3.0	3.0	MWF	10:00AM	10:50AM		WKNW 5 Social/Behav Ways	Consent Required	In Person	0	Same: PSYC/EDUC2110	Open
PSYC-2510-0E	Developmental Psychology	4.0	4.0						Consent Required	Asynchronous Online	0		Open
PSYC-2850-01	Practicum in Leadership Skills	2.0	2.0	R	04:30PM	05:20PM			Consent Required	In Person	0	Same: PSYC/EDUC/SOCI2850	Open
PSYC-3040-01	Group and Institutional Dynamics	3.0	3.0	M	05:00PM	07:50PM			Consent Required	In Person	0		Open
PSYC-3120-01	Abnormal Psychology	4.0	4.0	MTWR	01:00PM	01:50PM			Consent Required	In Person	0		Open
PSYC-3200-01	Living the Christian Faith in a Post-Christian World	3.0	3.0	MWF	11:00AM	11:50AM	Speaking Intensive	FSKL 2 Civ Discrse Crit Reas	Consent Required	In Person	0		Open
PSYC-3210-01	Behavioral Neuroscience	4.0	4.0	F	08:00AM	09:50AM		WKNW 2 Scientific Ways Knowg	Consent Required	In Person	0	laboratory	Open
PSYC-3210-01	Behavioral Neuroscience	4.0	4.0	M	08:30AM	09:45AM		WKNW 2 Scientific Ways Knowg	Consent Required	In Person	0		Open
PSYC-3210-01	Behavioral Neuroscience	4.0	4.0	T	09:30AM	10:45AM		WKNW 2 Scientific Ways Knowg	Consent Required	In Person	0		Open
PSYC-3240-01	Experimental Design	4.0	4.0						Consent Required	In Person	0		Open
PSYC-3500-01	Thought Life and Spiritual Growth	2.0	2.0	W	03:00PM	04:50PM			Consent Required	In Person	0	Same: SOCI/PSYC3500	Open
PSYC-4100-01	Leadership and Training Skills	2.0	2.0	R	04:30PM	05:20PM			Consent Required	In Person	0		Open
PSYC-4210-01	Capstone: Psychological Issues for Youth	4.0	4.0				Speaking Intensive		Consent Required	In Person	0		Open
PSYC-4510-01	Capstone Research I	3.0	3.0	MWF	10:00AM	10:50AM	Writing Intensive Upper Div		Consent Required	In Person	0		Open
PSYC-4900-01	Professional Issues for the Psychologist	1.0	1.0	T	12:00PM	12:50PM			Consent Required	In Person	0		Open
RLGN-1100-01	Introduction to Spiritual Formation	3.0	3.0	TR	01:00PM	02:50PM		FSKL 7 Personal Wellness	Consent Required	In Person	0		Open
RLGN-3010-01	Faith in Context	3.0	3.0	MWF	09:00AM	09:50AM		WKNW 1 Christian Ways Knowg	Consent Required	In Person	0		Open
RLGN-3010-02	Faith in Context	3.0	3.0	TR	01:00PM	02:15PM		WKNW 1 Christian Ways Knowg	Consent Required	In Person	0		Open
RLGN-3250-01	Ethics and Morality for Professionals	3.0	3.0	MWF	01:00PM	01:50PM		WKNW 1 Christian Ways Knowg	Consent Required	In Person	0		Open
SOCI-2010-01	Intro to Sociology	3.0	3.0	MWF	09:00AM	09:50AM		WKNW 5 Social/Behav Ways	Consent Required	In Person	0		Open
SOCI-2020-01	Social Problems	3.0	3.0	MWF	01:00PM	01:50PM		WKNW 5 Social/Behav Ways	Consent Required	In Person	0		Open
SOCI-2450-01	Introduction to Issues in Race and Ethnicity	3.0	3.0	TR	09:30AM	10:45AM			Consent Required	In Person	0		Open
SOCI-2850-01	Practicum in Leadership Skills	2.0	2.0	R	04:30PM	05:20PM			Consent Required	In Person	0	Same: PSYC/EDUC/SOCI2850	Open
SOCI-3100-01	Human Sexuality	3.0	3.0	MWF	11:00AM	11:50AM			Consent Required	In Person	0		Open
SOCI-3500-01	Thought Life and Spiritual Growth	2.0	2.0	W	03:00PM	04:50PM			Consent Required	In Person	0	Same: SOCI/PSYC3500	Open
SOCI-3700-01	Introduction to Social Research	4.0	4.0	MWF	01:00PM	01:50PM	Writing Intensive Upper Div		Consent Required	In Person	0	Same: SOCI/PUBH3700	Open
SOCI-4350-01	Program Planning and Grant Writing	3.0	3.0		01:00PM	02:15PM			Consent Required	In Person	0	Same: SOCI/SOWK/PUBH4350	Open
SOWK-2000-01	Introduction to Social Welfare and Social Work	3.0	3.0	MWF	10:00AM	10:50AM			Consent Required	In Person	0		Open
SOWK-2040-01	Personal and Community Health	3.0	3.0	TR	02:30PM	03:45PM			Consent Required	In Person	0		Open
SOWK-2100-01	Introduction to Field Experience	2.0	2.0	R	09:30AM	10:45AM			Consent Required	In Person	0		Open
SOWK-2200-01	Human Behavior and Social Environment	4.0	4.0	TR	01:00PM	02:50PM			Consent Required	In Person	0		Open
SOWK-4350-01	Program Planning and Grant Writing	3.0	3.0	TR	01:00PM	02:15PM			Consent Required	In Person	0	Same: SOCI/SOWK/PUBH4350	Open
SOWK-4720-01	Social Work Practice with Families and Groups	3.0	3.0	MWF	02:00PM	02:50PM			Consent Required	In Person	0		Open
SOWK-4730-01	Social Work Practice with Communities and Organizations	3.0	3.0	MWF	01:00PM	01:50PM			Consent Required	In Person	0		Open
SPAN-1010-01	Elementary Spanish I	4.0	4.0	TR	02:30PM	03:45PM		WKNW 6 Glob/Intcult Ways FL	Consent Required	In Person	0		Open
SPAN-1010L-LA	Elementary Spanish I Lab	0.0	0.0						Consent Required	In Person	0	laboratory	Open
SPAN-1020-01	Elementary Spanish II	4.0	4.0	TR	09:30AM	10:45AM		WKNW 6 Glob/Intcult Ways FL	Consent Required	In Person	0		Open
SPAN-3010-01	Spanish Composition	4.0	4.0	TR	01:00PM	02:15PM	Writing Intensive Upper Div	WKNW 6 Glob/Intcult Ways FL	Consent Required	In Person	0		Open
SPED-2400-01	Introduction to Mild Disabilities	3.0	3.0	TR	09:30AM	10:45AM		FSKL 2 Civ Discrse Crit Reas	Consent Required	In Person	0		Open
SPED-2500-01	Technology for the Diverse Learner	3.0	3.0	TR	09:30AM	10:45AM			Consent Required	In Person	0		Open
SPED-3120-01	Special Education Assessment for the Classroom Teacher	3.0	3.0	MWF	09:00AM	09:50AM	Writing Intensive Upper Div		Consent Required	In Person	0		Open
SPRL-1350-01	Physical Activity Cluster I: Focus on Team Sports	3.0	3.0	TR	01:00PM	02:50PM			Consent Required	In Person	0		Open
SPRL-2550-01	Youth and Adult Sports Programming	2.0	2.0	TR	02:00PM	02:50PM			Consent Required	In Person	0		Open
SPRL-3150-01	Recreational Leadership	2.0	2.0	TR	09:00AM	09:50AM			Consent Required	In Person	0		Open
THEA-2110-01	Acting I	3.0	3.0						Consent Required	In Person	0		Open
THEA-2410-01	Movement for the Actor	2.0	2.0	TR	08:00AM	09:20AM			Consent Required	In Person	0	Same: MUTR/THEA2410	Open
THEA-2890-01	Production Practicum	1.0	1.0						Not Enrolling	In Person	0		Closed
THEA-3110-01	Acting III	3.0	3.0						Consent Required	In Person	0		Open
